case;event_0;event_1;event_2;event_3;time;org:resource_Event_0;org:resource_Event_1;org:resource_Event_2;org:resource_Event_3;org:resource_Event_4;org:resource_Event_5;org:resource_Event_6;AMOUNT_REQ_Trace
284;0;0;1;0;0.0;0;0;0;1;0;0;0;0.06000060000600006
285;0;1;0;0;0.0;0;1;0;0;0;0;1;0.0935009350093501
285;0;0;0;1;0.0;0;0;0;1;1;1;1;0.4000040000400004
285;0;0;0;1;0.0;0;0;0;0;1;1;1;0.4000040000400004
285;0;0;0;1;0.0;0;0;0;0;0;0;1;0.4000040000400004
285;0;0;0;1;0.0;0;0;1;1;1;0;1;0.4000040000400004
285;0;0;0;1;0.0;0;0;1;1;1;0;1;0.4000040000400004
285;0;0;0;1;0.0;0;0;0;1;0;1;1;0.4000040000400004
285;0;0;1;0;0.0;0;0;0;1;0;1;1;0.4000040000400004
285;0;0;1;0;0.0;0;0;0;1;0;1;1;0.4000040000400004
286;0;1;0;0;0.0;0;1;0;0;0;0;1;0.05000050000500005
286;0;0;0;1;0.0;0;0;0;1;1;1;1;0.05000050000500005
286;0;0;0;1;0.0;0;0;0;1;1;1;1;0.05000050000500005
286;0;0;0;1;0.0;0;0;0;0;1;1;1;0.05000050000500005
286;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
286;0;0;0;1;0.0;0;0;0;1;0;1;0;0.05000050000500005
286;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
286;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
286;0;0;0;1;0.0;0;0;1;1;1;0;1;0.05000050000500005
286;0;0;0;1;0.0;0;0;1;1;1;0;1;0.05000050000500005
286;0;0;0;1;0.0;0;0;0;1;0;1;1;0.05000050000500005
286;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
286;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
286;0;0;0;1;0.0;0;0;1;0;0;0;0;0.25000250002500024
286;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
287;0;1;0;0;0.0;0;1;0;0;0;0;1;0.32750327503275034
287;0;1;0;0;0.0;0;1;0;0;0;0;1;0.2000020000200002
288;0;0;0;1;0.0;0;0;0;1;1;0;0;0.1050010500105001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;1;0;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
289;0;0;0;1;0.0;0;0;0;1;1;1;1;0.1000010000100001
289;0;0;0;1;0.0;0;0;0;1;1;0;0;0.1000010000100001
289;0;0;0;1;0.0;0;0;0;1;0;1;1;0.1000010000100001
289;0;0;0;1;0.0;0;0;0;1;0;1;1;0.1000010000100001
289;0;0;0;1;0.0;0;0;0;1;0;1;1;0.1000010000100001
290;0;0;0;1;0.0;0;0;0;0;0;0;1;0.03000030000300003
290;0;0;0;1;0.0;0;0;0;1;0;1;1;0.03000030000300003
290;0;0;0;1;0.0;0;0;0;0;0;0;1;0.03000030000300003
290;0;0;0;1;0.0;0;0;1;1;1;0;1;0.03000030000300003
290;0;0;0;1;0.0;0;0;0;0;0;0;1;0.03000030000300003
290;0;0;0;1;0.0;0;0;0;1;0;0;0;0.03000030000300003
290;0;0;0;1;0.0;0;0;0;0;0;0;1;0.03000030000300003
290;0;0;0;1;0.0;0;0;1;0;0;0;0;0.03000030000300003
290;0;0;0;1;0.0;0;0;0;0;0;0;1;0.03000030000300003
290;0;0;0;1;0.0;0;0;0;1;1;0;0;0.03000030000300003
290;0;0;1;0;0.0;0;0;0;1;1;0;0;0.03000030000300003
290;0;0;1;0;0.0;0;0;0;1;0;1;1;0.03000030000300003
290;0;0;1;0;0.0;0;0;0;0;0;0;1;0.03000030000300003
291;0;0;0;1;0.0;0;0;0;0;0;0;1;0.5000050000500005
291;0;0;0;1;0.0;0;0;0;0;0;0;1;0.5000050000500005
291;0;0;0;1;0.0;0;0;0;0;0;0;1;0.5000050000500005
291;0;0;0;1;0.0;0;0;1;1;1;0;1;0.5000050000500005
291;0;0;0;1;0.0;0;0;0;0;0;0;1;0.06875068750687507
291;0;0;0;1;0.0;0;0;1;1;0;1;1;0.5000050000500005
291;0;0;0;1;0.0;0;0;0;1;1;1;0;0.5000050000500005
291;0;0;1;0;0.0;0;0;0;1;1;1;0;0.5000050000500005
291;0;0;1;0;0.0;0;0;1;1;1;0;1;0.5000050000500005
291;0;0;1;0;0.0;0;0;0;1;0;0;0;0.5000050000500005
292;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3000030000300003
292;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3000030000300003
292;0;0;1;0;0.0;0;0;0;0;0;0;1;0.3000030000300003
292;0;0;1;0;0.0;0;0;0;0;0;0;1;0.3000030000300003
292;0;0;1;0;0.0;0;0;0;1;0;0;0;0.3000030000300003
292;0;0;1;0;0.0;0;0;0;1;0;1;1;0.3000030000300003
292;0;0;1;0;0.0;0;0;0;0;0;1;1;0.3000030000300003
292;0;0;1;1;0.0;0;0;1;0;0;1;0;0.3000030000300003
292;0;0;1;1;0.0;0;0;1;0;0;1;0;0.3000030000300003
293;0;0;0;1;0.0;0;0;0;0;0;0;1;0.25000250002500024
293;0;0;0;1;0.0;0;0;0;1;1;0;0;0.25000250002500024
293;0;0;0;1;0.0;0;0;0;1;1;0;0;0.25000250002500024
293;0;0;0;1;0.0;0;0;1;0;1;0;1;0.25000250002500024
294;0;1;0;0;0.0;0;1;0;0;0;0;1;0.2850028500285003
294;0;0;0;1;0.0;0;0;0;1;1;1;1;0.2850028500285003
294;0;0;1;0;0.0;0;0;0;0;0;0;1;0.2850028500285003
294;0;0;1;1;0.0;0;0;1;0;1;1;0;0.2850028500285003
294;0;0;1;1;0.0;0;0;1;0;1;1;0;0.2850028500285003
294;0;0;1;1;0.0;0;0;1;0;1;1;0;0.2850028500285003
294;0;0;1;1;0.0;0;0;1;0;1;1;0;0.2850028500285003
294;0;0;1;1;0.0;0;0;1;0;1;1;0;0.2850028500285003
294;0;1;0;1;0.0;0;0;0;0;0;1;0;0.2850028500285003
294;0;0;1;1;0.0;0;0;1;0;1;1;0;0.2850028500285003
295;0;1;0;0;0.0;0;1;0;0;0;0;1;0.13000130001300014
295;0;0;0;1;0.0;0;0;0;1;1;0;0;0.13000130001300014
295;0;0;0;1;0.0;0;0;0;0;1;1;0;0.13000130001300014
295;0;0;0;1;0.0;0;0;0;0;0;0;1;0.13000130001300014
295;0;0;0;1;0.0;0;1;0;1;0;1;1;0.13000130001300014
295;0;0;0;1;0.0;0;1;0;1;0;1;1;0.13000130001300014
295;0;0;0;1;0.0;0;1;0;1;0;1;1;0.13000130001300014
296;0;1;0;0;0.0;0;1;0;0;0;0;1;0.2100021000210002
296;0;1;0;0;0.0;0;1;0;0;0;0;1;0.2100021000210002
296;0;1;0;0;0.0;0;1;0;0;0;0;1;0.2100021000210002
296;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2100021000210002
297;0;1;0;0;0.0;0;1;0;0;0;0;1;0.06000060000600006
297;0;0;0;1;0.0;0;0;0;1;1;0;0;0.06000060000600006
298;0;0;0;1;0.0;0;0;0;0;0;0;1;0.12500125001250012
298;0;0;0;1;0.0;0;0;0;0;0;0;1;0.12500125001250012
299;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
299;0;0;1;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
299;0;0;1;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
299;0;0;1;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
299;0;0;1;0;0.0;0;0;0;1;0;0;0;0.05000050000500005
300;0;0;0;1;0.0;0;0;0;0;0;0;1;0.14000140001400013
300;0;0;0;1;0.0;0;0;0;0;0;0;1;0.14000140001400013
300;0;0;1;0;0.0;0;0;0;0;0;0;1;0.14000140001400013
300;0;0;1;0;0.0;0;0;0;0;0;0;1;0.14000140001400013
300;0;0;1;0;0.0;0;0;0;1;0;0;0;0.14000140001400013
300;0;0;1;0;0.0;0;0;1;1;1;0;1;0.14000140001400013
300;0;0;1;0;0.0;0;0;0;1;0;0;1;0.14000140001400013
300;0;0;1;0;0.0;0;0;0;1;0;0;1;0.14000140001400013
300;0;0;1;0;0.0;0;0;0;0;0;1;0;0.14000140001400013
300;0;0;1;0;0.0;0;0;0;0;0;1;0;0.14000140001400013
300;0;0;1;0;0.0;0;0;0;0;0;1;0;0.14000140001400013
301;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
301;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
301;0;0;0;1;0.0;0;0;0;0;1;1;1;0.05000050000500005
301;0;0;1;0;0.0;0;0;0;0;1;1;1;0.05000050000500005
302;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07000070000700008
302;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07000070000700008
302;0;0;0;1;0.0;0;0;0;1;0;1;1;0.07000070000700008
302;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07000070000700008
302;0;0;1;0;0.0;0;0;0;0;0;0;1;0.07000070000700008
302;0;0;1;0;0.0;0;0;0;0;0;0;1;0.07000070000700008
302;0;0;1;0;0.0;0;0;0;1;0;0;0;0.07000070000700008
302;0;0;1;0;0.0;0;0;1;1;0;0;0;0.07000070000700008
302;0;0;1;0;0.0;0;0;0;1;1;0;0;0.07000070000700008
302;0;0;1;0;0.0;0;0;0;1;1;0;0;0.07000070000700008
302;0;0;1;0;0.0;0;0;0;0;0;1;0;0.07000070000700008
302;0;0;1;0;0.0;0;0;0;1;1;0;0;0.07000070000700008
302;0;0;1;0;0.0;0;0;1;0;0;1;1;0.07000070000700008
302;0;0;1;0;0.0;0;1;0;0;0;0;1;0.07000070000700008
302;0;0;1;0;0.0;0;1;0;0;0;0;1;0.07000070000700008
303;0;0;0;1;0.0;0;0;0;0;0;0;1;0.06800068000680007
303;0;0;1;0;0.0;0;0;0;0;0;0;1;0.06800068000680007
303;0;0;1;0;0.0;0;0;0;1;0;0;0;0.06800068000680007
303;0;0;1;0;0.0;0;0;0;1;0;0;1;0.06800068000680007
303;0;0;1;0;0.0;0;0;0;0;0;0;1;0.06800068000680007
303;0;0;1;0;0.0;0;0;1;0;0;0;0;0.06800068000680007
303;0;0;1;0;0.0;0;0;0;0;0;1;1;0.06800068000680007
303;0;0;1;1;0.0;0;0;0;0;1;0;0;0.06800068000680007
304;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
304;0;0;0;1;0.0;0;0;1;0;1;0;1;0.1000010000100001
304;0;0;1;0;0.0;0;0;1;0;1;0;1;0.1000010000100001
304;0;0;1;0;0.0;0;0;0;0;0;1;0;0.1000010000100001
304;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
304;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
304;0;0;1;0;0.0;0;0;0;0;0;1;1;0.1000010000100001
304;0;0;1;1;0.0;0;0;1;0;0;1;0;0.1000010000100001
305;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2000020000200002
305;0;0;0;1;0.0;0;0;0;1;1;0;0;0.2000020000200002
305;0;0;0;1;0.0;0;0;0;1;1;0;0;0.2000020000200002
305;0;0;1;0;0.0;0;0;0;1;1;0;0;0.2000020000200002
305;0;0;1;0;0.0;0;0;0;1;1;0;0;0.2000020000200002
305;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
305;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
305;0;0;1;0;0.0;0;0;0;1;0;1;1;0.2000020000200002
305;0;0;1;0;0.0;0;1;0;1;0;0;1;0.2000020000200002
305;0;0;1;0;0.0;0;0;0;1;1;0;1;0.2000020000200002
305;0;0;1;0;0.0;0;0;1;0;0;0;0;0.2000020000200002
305;0;0;1;0;0.0;0;0;0;0;0;0;1;0.2000020000200002
305;0;0;1;0;0.0;0;0;1;0;0;1;1;0.2000020000200002
305;0;0;1;0;0.0;0;1;0;0;0;1;0;0.2000020000200002
305;0;0;1;0;0.0;0;1;0;0;0;1;0;0.2000020000200002
306;0;1;0;0;0.0;0;1;0;0;0;0;1;0.08000080000800007
306;0;0;0;1;0.0;0;0;0;1;1;0;0;0.08000080000800007
306;0;0;0;1;0.0;0;0;0;1;1;0;0;0.08000080000800007
306;0;0;1;0;0.0;0;0;0;1;1;0;0;0.08000080000800007
306;0;0;1;0;0.0;0;0;0;1;1;0;0;0.08000080000800007
306;0;0;1;0;0.0;0;0;0;1;0;0;0;0.08000080000800007
306;0;0;1;0;0.0;0;0;0;0;0;1;0;0.08000080000800007
306;0;0;1;0;0.0;0;0;0;1;0;0;0;0.08000080000800007
306;0;0;1;0;0.0;0;0;0;1;0;1;0;0.08000080000800007
307;0;1;0;0;0.0;0;1;0;0;0;0;1;0.05000050000500005
307;0;0;0;1;0.0;0;0;0;1;1;0;0;0.05000050000500005
307;0;0;1;0;0.0;0;0;0;1;1;0;0;0.05000050000500005
307;0;0;1;0;0.0;0;0;0;0;0;1;1;0.05000050000500005
307;0;0;1;1;0.0;0;0;0;1;1;0;1;0.05000050000500005
308;0;0;0;1;0.0;0;0;0;0;0;0;1;0.09000090000900009
308;0;0;0;1;0.0;0;0;0;0;0;0;1;0.09000090000900009
309;0;0;0;1;0.0;0;0;0;0;0;0;1;0.13000130001300014
309;0;0;0;1;0.0;0;0;0;0;0;0;1;0.13000130001300014
309;0;0;1;0;0.0;0;0;1;1;0;1;0;0.13000130001300014
309;0;0;1;0;0.0;0;0;0;1;0;0;0;0.13000130001300014
309;0;0;1;0;0.0;0;0;0;0;0;0;1;0.13000130001300014
309;0;0;1;1;0.0;0;0;0;0;1;0;1;0.13000130001300014
310;0;0;0;1;0.0;0;0;0;0;0;0;1;0.17500175001750018
310;0;0;0;1;0.0;0;0;0;0;1;1;1;0.17500175001750018
310;0;0;0;1;0.0;0;0;1;0;1;0;1;0.17500175001750018
311;0;1;0;0;0.0;0;1;0;0;0;0;1;0.05000050000500005
311;0;1;0;0;0.0;0;1;0;0;0;0;1;0.05000050000500005
312;0;1;0;0;0.0;0;1;0;0;0;0;1;0.07500075000750007
312;0;1;0;0;0.0;0;1;0;0;0;0;1;0.07500075000750007
312;0;0;0;1;0.0;0;0;0;1;1;0;0;0.07500075000750007
312;0;0;0;1;0.0;0;0;0;0;1;1;0;0.07500075000750007
312;0;0;0;1;0.0;0;0;0;1;0;1;1;0.07500075000750007
312;0;0;0;1;0.0;0;0;1;1;1;0;1;0.07500075000750007
312;0;0;0;1;0.0;0;0;1;1;1;0;1;0.07500075000750007
312;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07500075000750007
312;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07500075000750007
312;0;0;0;1;0.0;0;0;0;1;0;0;0;0.07500075000750007
313;0;1;0;0;0.0;0;1;0;0;0;0;1;0.07000070000700008
313;0;0;0;1;0.0;0;0;0;1;1;0;0;0.07000070000700008
313;0;1;1;0;0.0;0;1;0;0;0;1;1;0.025000250002500026
313;0;0;0;1;0.0;0;0;0;1;1;0;0;0.07000070000700008
313;0;0;0;1;0.0;0;0;0;1;1;1;1;0.07000070000700008
313;0;0;1;0;0.0;0;0;0;0;0;1;1;0.07000070000700008
313;0;0;1;1;0.0;0;0;0;1;1;0;1;0.07000070000700008
314;0;0;0;1;0.0;0;0;0;1;1;1;1;0.1000010000100001
314;0;0;1;1;0.0;0;0;0;1;1;0;1;0.1000010000100001
314;0;0;1;0;0.0;0;1;0;0;0;0;0;0.1000010000100001
314;0;0;1;1;0.0;0;0;0;1;1;0;1;0.1000010000100001
314;0;1;0;1;0.0;0;0;0;1;0;0;1;0.1000010000100001
314;0;1;0;1;0.0;0;0;0;1;0;0;1;0.1000010000100001
314;0;0;1;1;0.0;0;0;0;1;1;0;1;0.1000010000100001
315;0;1;0;0;0.0;0;0;1;1;0;0;1;0.05000050000500005
315;0;0;0;1;0.0;0;0;1;1;0;0;1;0.05000050000500005
316;0;0;0;1;0.0;0;0;0;0;0;0;1;0.16000160001600014
316;0;0;0;1;0.0;0;0;0;1;1;0;0;0.16000160001600014
316;0;0;0;1;0.0;0;0;0;1;1;0;0;0.16000160001600014
316;0;0;1;0;0.0;0;0;0;1;0;0;0;0.16000160001600014
316;0;0;1;0;0.0;0;0;0;1;0;0;0;0.16000160001600014
316;0;0;1;0;0.0;0;0;0;0;0;0;1;0.16000160001600014
316;0;0;1;1;0.0;0;0;0;0;1;0;0;0.16000160001600014
316;0;1;0;1;0.0;0;0;0;0;0;0;1;0.16000160001600014
316;0;1;0;1;0.0;0;0;0;1;1;1;0;0.16000160001600014
316;0;1;0;1;0.0;0;1;0;0;0;1;0;0.16000160001600014
316;0;1;0;1;0.0;0;0;0;1;1;1;0;0.16000160001600014
317;0;1;0;0;0.0;0;0;1;1;1;1;1;0.3000030000300003
317;0;0;0;1;0.0;0;0;0;1;1;0;0;0.3000030000300003
317;0;0;0;1;0.0;0;0;0;1;1;0;0;0.3000030000300003
317;0;0;0;1;0.0;0;0;0;1;1;0;0;0.3000030000300003
318;0;0;0;1;0.0;0;0;0;0;0;0;1;0.25000250002500024
318;0;0;0;1;0.0;0;0;0;1;1;1;1;0.25000250002500024
318;0;0;0;1;0.0;0;0;0;1;1;1;1;0.25000250002500024
318;0;0;0;1;0.0;0;0;0;1;1;1;1;0.25000250002500024
318;0;0;0;1;0.0;0;0;0;1;1;1;1;0.25000250002500024
318;0;0;1;0;0.0;0;0;0;1;0;0;0;0.25000250002500024
318;0;0;1;0;0.0;0;0;0;0;0;0;1;0.25000250002500024
318;0;0;1;1;0.0;0;0;1;0;0;1;0;0.25000250002500024
318;0;0;1;1;0.0;0;0;1;0;0;1;0;0.25000250002500024
319;0;0;0;1;0.0;0;0;0;1;1;0;0;0.1000010000100001
319;0;0;0;1;0.0;0;0;0;1;1;0;0;0.1000010000100001
319;0;0;0;1;0.0;0;0;0;0;1;1;1;0.1000010000100001
319;0;0;0;1;0.0;0;0;0;1;0;1;1;0.1000010000100001
319;0;0;1;0;0.0;0;0;0;1;0;1;1;0.1000010000100001
319;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
319;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
319;0;0;1;0;0.0;0;0;0;0;1;1;1;0.1000010000100001
319;0;0;1;0;0.0;0;0;1;0;0;0;0;0.1000010000100001
319;0;0;1;0;0.0;0;1;0;0;0;0;1;0.1000010000100001
319;0;0;1;0;0.0;0;0;0;1;0;0;0;0.1000010000100001
320;0;0;0;1;0.0;0;0;0;1;1;0;0;0.5000050000500005
320;0;0;1;0;0.0;0;0;0;1;1;0;0;0.5000050000500005
320;0;0;1;0;0.0;0;0;0;0;0;0;1;0.5000050000500005
320;0;0;1;1;0.0;0;0;1;0;1;1;0;0.5000050000500005
320;0;0;1;1;0.0;0;0;1;0;1;1;0;0.5000050000500005
321;0;1;0;0;0.0;0;0;1;0;1;0;1;0.12000120001200013
321;0;0;0;1;0.0;0;0;0;1;1;0;0;0.12000120001200013
322;0;1;1;0;0.0;0;1;0;0;0;1;1;0.040000400004000035
322;0;0;0;1;0.0;0;0;1;1;0;0;1;0.1000010000100001
322;0;0;1;0;0.0;0;0;1;1;0;0;1;0.1000010000100001
322;0;0;1;0;0.0;0;0;0;1;0;0;0;0.1000010000100001
323;0;0;0;1;0.0;0;0;0;1;1;0;0;0.06000060000600006
324;0;0;0;1;0.0;0;0;0;1;1;0;0;0.5000050000500005
324;0;0;0;1;0.0;0;0;1;0;1;0;1;0.5000050000500005
325;0;0;0;1;0.0;0;0;0;0;1;1;0;0.025000250002500026
325;0;0;1;0;0.0;0;0;0;1;0;0;0;0.025000250002500026
325;0;0;1;0;0.0;0;0;0;1;1;0;0;0.025000250002500026
326;0;0;0;1;0.0;0;0;1;0;1;0;1;0.3800038000380004
326;0;0;1;0;0.0;0;0;0;1;0;0;0;0.3800038000380004
326;0;0;1;0;0.0;0;0;0;0;0;1;1;0.3800038000380004
326;0;0;1;1;0.0;0;0;1;0;0;1;0;0.3800038000380004
326;0;0;1;1;0.0;0;0;1;0;0;1;0;0.3800038000380004
326;0;0;1;1;0.0;0;0;1;0;0;1;0;0.3800038000380004
327;0;0;0;1;0.0;0;0;0;1;1;0;0;0.06000060000600006
327;0;0;1;0;0.0;0;0;0;1;0;0;0;0.06000060000600006
328;0;1;0;0;0.0;0;0;1;0;1;0;1;0.25000250002500024
328;0;0;0;1;0.0;0;0;0;1;1;0;0;0.25000250002500024
329;0;1;0;0;0.0;0;0;0;1;1;1;0;0.14000140001400013
329;0;1;0;0;0.0;0;0;1;0;1;0;1;0.14000140001400013
330;0;0;0;1;0.0;0;0;0;1;1;0;0;0.1000010000100001
330;0;0;1;0;0.0;0;0;0;1;0;0;0;0.1000010000100001
330;0;0;1;0;0.0;0;0;0;1;0;1;0;0.1000010000100001
330;0;0;1;0;0.0;0;0;0;0;0;1;1;0.1000010000100001
330;0;0;1;1;0.0;0;0;0;1;1;0;1;0.1000010000100001
331;0;0;0;1;0.0;0;0;0;0;0;0;1;0.12000120001200013
331;0;0;1;0;0.0;0;0;0;0;0;0;1;0.12000120001200013
331;0;0;1;0;0.0;0;0;0;0;0;0;1;0.12000120001200013
331;0;0;1;0;0.0;0;0;0;1;0;0;0;0.12000120001200013
331;0;0;1;0;0.0;0;0;0;1;0;0;0;0.12000120001200013
331;0;0;1;0;0.0;0;0;1;0;0;1;1;0.12000120001200013
331;0;0;1;1;0.0;0;0;0;0;1;0;0;0.12000120001200013
332;0;0;0;1;0.0;0;0;0;0;1;1;1;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;0;1;1;1;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;0;0;0;1;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;0;0;0;1;0.08000080000800007
332;0;0;0;1;0.0;0;0;1;1;1;0;1;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;1;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;0;0;0;1;0.08000080000800007
332;0;0;0;1;0.0;0;0;1;0;0;0;0;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;0;0;0;1;0.08000080000800007
332;0;0;0;1;0.0;0;0;0;0;0;0;1;0.08000080000800007
333;0;0;0;1;0.0;0;0;0;1;0;1;1;0.09000090000900009
333;0;0;0;1;0.0;0;0;0;1;0;1;1;0.09000090000900009
333;0;0;1;0;0.0;0;0;0;1;0;1;1;0.09000090000900009
333;0;0;1;0;0.0;0;0;0;0;0;0;1;0.09000090000900009
334;0;0;0;1;0.0;0;0;0;1;0;1;1;0.12500125001250012
334;0;0;0;1;0.0;0;0;0;1;0;1;1;0.12500125001250012
334;0;0;1;0;0.0;0;0;0;1;0;1;1;0.12500125001250012
334;0;0;1;0;0.0;0;1;1;0;0;1;1;0.12500125001250012
334;0;0;1;1;0.0;0;0;1;0;1;1;0;0.12500125001250012
335;0;1;0;0;0.0;0;0;1;0;1;0;1;0.07000070000700008
335;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07000070000700008
335;0;0;1;0;0.0;0;0;0;0;0;0;1;0.07000070000700008
335;0;0;1;0;0.0;0;0;0;0;0;0;1;0.07000070000700008
335;0;0;1;0;0.0;0;0;0;1;0;0;0;0.07000070000700008
335;0;0;1;0;0.0;0;0;0;1;0;0;0;0.07000070000700008
336;0;1;0;0;0.0;0;0;0;0;1;1;1;0.5000050000500005
336;0;0;0;1;0.0;0;0;0;0;1;1;1;0.5000050000500005
336;0;0;0;1;0.0;0;0;0;0;1;1;1;0.5000050000500005
336;0;0;0;1;0.0;0;0;0;0;1;1;1;0.5000050000500005
336;0;0;1;0;0.0;0;0;0;0;1;1;1;0.5000050000500005
336;0;0;1;0;0.0;0;0;0;0;0;0;1;0.5000050000500005
336;0;0;1;1;0.0;0;0;0;0;1;0;0;0.5000050000500005
336;0;0;1;1;0.0;0;0;0;0;1;0;0;0.5000050000500005
336;0;0;1;1;0.0;0;0;0;0;1;0;0;0.5000050000500005
336;0;0;1;1;0.0;0;0;0;0;1;0;0;0.5000050000500005
337;0;1;0;0;0.0;0;0;0;1;1;1;0;0.15000150001500015
337;0;0;0;1;0.0;0;0;0;1;1;1;0;0.15000150001500015
337;0;0;1;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
338;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
338;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
338;0;0;1;1;0.0;0;0;0;1;1;0;1;0.1000010000100001
338;0;1;0;1;0.0;0;0;0;1;1;0;0;0.1000010000100001
338;0;1;0;1;0.0;0;0;0;1;1;0;0;0.1000010000100001
338;0;1;0;1;0.0;0;0;0;1;1;0;0;0.1000010000100001
338;0;1;0;1;0.0;0;0;0;0;0;1;1;0.1000010000100001
338;0;1;0;1;0.0;0;0;0;0;0;1;0;0.1000010000100001
338;0;0;1;1;0.0;0;0;0;1;1;0;1;0.1000010000100001
339;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
339;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
339;0;0;0;1;0.0;0;0;0;1;1;0;0;0.1000010000100001
339;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
339;0;0;1;1;0.0;0;0;0;1;1;0;1;0.1000010000100001
340;0;1;0;0;0.0;0;0;1;0;1;0;1;0.2561225612256123
340;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2561225612256123
340;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2561225612256123
340;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2561225612256123
340;0;0;0;1;0.0;0;0;1;0;0;0;0;0.2561225612256123
340;0;0;0;1;0.0;0;0;0;0;0;1;0;0.2561225612256123
341;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
341;0;0;0;1;0.0;0;0;1;1;1;0;1;0.1000010000100001
341;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
341;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
341;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
341;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
342;0;0;0;1;0.0;0;0;0;0;0;0;1;0.23000230002300026
