case;event;time;org:resource_Event;AMOUNT_REQ_Trace
600;1;28.10.2011-18:58:02;10;0.25000250002500024
600;1;29.10.2011-11:15:31;1;0.25000250002500024
600;1;01.11.2011-14:10:34;11;0.25000250002500024
600;1;04.11.2011-17:08:49;6;0.25000250002500024
600;1;05.11.2011-15:33:25;0;0.25000250002500024
600;1;10.11.2011-12:01:51;0;0.25000250002500024
600;1;10.11.2011-18:00:41;15;0.25000250002500024
600;1;11.11.2011-08:15:10;15;0.25000250002500024
601;0;11.10.2011-07:39:00;0;0.11000110001100011
601;0;11.10.2011-07:53:37;28;0.11000110001100011
601;0;11.10.2011-09:03:47;20;0.11000110001100011
601;1;11.10.2011-09:04:47;20;0.11000110001100011
601;1;11.10.2011-15:23:13;26;0.11000110001100011
601;1;11.10.2011-15:25:25;26;0.11000110001100011
601;1;11.10.2011-15:26:08;26;0.11000110001100011
601;1;18.10.2011-08:04:52;0;0.11000110001100011
601;2;24.10.2011-10:40:05;17;0.11000110001100011
602;0;11.10.2011-08:17:02;28;0.15000150001500015
602;0;11.10.2011-08:21:50;28;0.15000150001500015
602;0;11.10.2011-10:34:52;0;0.15000150001500015
602;0;11.10.2011-12:26:00;28;0.15000150001500015
602;0;11.10.2011-17:42:21;13;0.15000150001500015
602;0;12.10.2011-09:04:59;0;0.15000150001500015
602;0;12.10.2011-14:03:52;27;0.15000150001500015
603;3;11.10.2011-07:17:35;32;0.1000010000100001
603;0;11.10.2011-08:22:01;28;0.1000010000100001
603;0;11.10.2011-09:59:57;0;0.1000010000100001
603;1;18.10.2011-13:49:39;28;0.1000010000100001
604;3;11.10.2011-08:00:20;32;0.16000160001600017
604;3;11.10.2011-08:29:50;32;0.16000160001600017
604;0;11.10.2011-08:54:07;28;0.16000160001600017
604;1;11.10.2011-08:55:46;28;0.16000160001600017
604;1;18.10.2011-13:06:36;28;0.16000160001600017
604;1;18.10.2011-15:16:44;7;0.16000160001600017
604;1;20.10.2011-18:46:24;40;0.16000160001600017
604;1;24.10.2011-08:33:14;0;0.16000160001600017
604;2;28.10.2011-08:12:56;21;0.16000160001600017
605;0;11.10.2011-08:12:38;28;0.25000250002500024
605;1;17.10.2011-09:27:52;2;0.25000250002500024
605;2;21.10.2011-13:06:32;4;0.25000250002500024
605;2;21.10.2011-13:27:24;4;0.25000250002500024
605;2;21.10.2011-14:01:28;4;0.25000250002500024
605;4;21.10.2011-16:16:21;1;0.25000250002500024
605;4;24.10.2011-04:15:04;9;0.25000250002500024
605;4;24.10.2011-07:16:26;22;0.25000250002500024
605;4;24.10.2011-13:50:31;22;0.25000250002500024
605;4;24.10.2011-13:58:31;9;0.25000250002500024
605;4;24.10.2011-14:18:32;2;0.25000250002500024
605;2;24.10.2011-15:52:30;4;0.25000250002500024
605;2;24.10.2011-15:57:08;4;0.25000250002500024
605;2;25.10.2011-07:24:05;21;0.25000250002500024
605;2;25.10.2011-07:50:48;21;0.25000250002500024
605;2;25.10.2011-07:59:06;21;0.25000250002500024
605;2;25.10.2011-07:59:59;39;0.25000250002500024
605;2;25.10.2011-08:43:07;39;0.25000250002500024
605;2;25.10.2011-08:47:20;39;0.25000250002500024
605;2;25.10.2011-09:00:39;21;0.25000250002500024
605;4;25.10.2011-09:48:23;11;0.25000250002500024
605;4;25.10.2011-11:17:50;0;0.25000250002500024
605;4;25.10.2011-13:55:17;0;0.25000250002500024
605;2;26.10.2011-07:22:09;4;0.25000250002500024
606;0;11.10.2011-08:02:02;27;0.15000150001500015
606;1;14.10.2011-08:43:27;31;0.15000150001500015
606;2;18.10.2011-14:35:29;3;0.15000150001500015
607;3;11.10.2011-08:30:20;32;0.15000150001500015
608;3;11.10.2011-08:31:25;32;0.015000150001500016
609;3;11.10.2011-08:31:10;32;0.1000010000100001
609;0;11.10.2011-08:57:52;28;0.1000010000100001
609;0;11.10.2011-09:16:03;28;0.1000010000100001
609;0;11.10.2011-10:04:57;28;0.1000010000100001
609;0;11.10.2011-10:22:38;0;0.1000010000100001
609;0;11.10.2011-10:36:09;0;0.1000010000100001
609;0;11.10.2011-12:57:56;26;0.1000010000100001
609;0;11.10.2011-14:03:15;26;0.1000010000100001
609;1;11.10.2011-14:11:23;26;0.1000010000100001
609;1;18.10.2011-16:01:42;10;0.1000010000100001
609;1;20.10.2011-16:43:45;40;0.1000010000100001
609;1;25.10.2011-10:33:48;11;0.1000010000100001
609;1;25.10.2011-12:14:11;32;0.1000010000100001
609;1;27.10.2011-10:43:06;11;0.1000010000100001
609;1;27.10.2011-10:45:01;11;0.1000010000100001
609;1;29.10.2011-14:01:29;1;0.1000010000100001
609;1;31.10.2011-15:26:55;1;0.1000010000100001
609;1;31.10.2011-15:27:10;1;0.1000010000100001
609;1;01.11.2011-19:07:37;7;0.1000010000100001
609;1;04.11.2011-14:18:21;0;0.1000010000100001
609;1;05.11.2011-14:38:42;0;0.1000010000100001
609;1;08.11.2011-19:22:19;33;0.1000010000100001
609;1;09.11.2011-19:13:53;12;0.1000010000100001
609;1;11.11.2011-08:15:19;12;0.1000010000100001
610;0;11.10.2011-09:15:51;28;0.15000150001500015
610;0;11.10.2011-10:01:35;28;0.15000150001500015
610;0;11.10.2011-10:31:18;0;0.15000150001500015
610;0;11.10.2011-10:31:38;0;0.15000150001500015
611;0;11.10.2011-09:13:00;28;0.16000160001600017
611;1;11.10.2011-09:14:52;28;0.16000160001600017
611;1;18.10.2011-08:19:18;0;0.16000160001600017
611;2;24.10.2011-13:49:09;17;0.16000160001600017
612;3;11.10.2011-09:25:24;32;0.12000120001200013
613;3;11.10.2011-10:05:07;32;0.15000150001500015
613;0;11.10.2011-11:06:31;28;0.15000150001500015
613;0;11.10.2011-11:18:06;28;0.15000150001500015
613;0;12.10.2011-06:59:41;15;0.15000150001500015
613;0;12.10.2011-12:26:55;0;0.15000150001500015
613;1;12.10.2011-12:28:32;0;0.15000150001500015
613;1;19.10.2011-09:35:00;15;0.15000150001500015
613;1;28.10.2011-18:37:14;9;0.15000150001500015
614;3;11.10.2011-10:15:21;32;0.17000170001700016
615;0;11.10.2011-10:49:21;0;0.12500125001250012
615;0;11.10.2011-11:54:45;26;0.12500125001250012
615;1;11.10.2011-11:56:44;26;0.12500125001250012
615;1;17.10.2011-09:12:05;2;0.12500125001250012
615;2;21.10.2011-07:01:50;17;0.12500125001250012
615;4;21.10.2011-07:36:55;0;0.12500125001250012
615;4;21.10.2011-08:37:01;0;0.12500125001250012
615;2;21.10.2011-09:30:18;17;0.12500125001250012
615;2;21.10.2011-11:12:08;17;0.12500125001250012
615;2;21.10.2011-12:07:31;17;0.12500125001250012
616;0;11.10.2011-11:19:25;28;0.012000120001200012
616;0;11.10.2011-11:50:51;28;0.012000120001200012
616;0;11.10.2011-12:06:01;32;0.012000120001200012
617;0;11.10.2011-12:42:35;28;0.13000130001300014
617;0;11.10.2011-14:15:55;26;0.13000130001300014
617;0;11.10.2011-18:02:19;10;0.13000130001300014
617;0;12.10.2011-09:00:48;0;0.13000130001300014
617;1;12.10.2011-09:01:55;0;0.13000130001300014
617;1;19.10.2011-09:15:20;15;0.13000130001300014
617;1;25.10.2011-09:47:12;6;0.13000130001300014
617;1;26.10.2011-14:14:54;11;0.13000130001300014
617;1;01.11.2011-17:38:58;7;0.13000130001300014
617;1;08.11.2011-19:06:13;33;0.13000130001300014
617;1;11.11.2011-09:57:05;31;0.13000130001300014
617;2;15.11.2011-08:06:25;17;0.13000130001300014
617;4;15.11.2011-09:21:04;27;0.13000130001300014
617;4;16.11.2011-09:12:27;27;0.13000130001300014
617;4;17.11.2011-14:40:01;2;0.13000130001300014
617;4;18.11.2011-09:24:16;27;0.13000130001300014
617;4;18.11.2011-12:06:38;2;0.13000130001300014
617;4;18.11.2011-12:07:27;2;0.13000130001300014
617;2;18.11.2011-13:18:53;17;0.13000130001300014
618;0;11.10.2011-11:44:02;26;0.05000050000500005
618;0;11.10.2011-11:49:01;26;0.05000050000500005
618;1;11.10.2011-12:04:59;26;0.05000050000500005
618;1;18.10.2011-15:52:14;10;0.05000050000500005
618;1;27.10.2011-10:34:55;27;0.05000050000500005
618;1;29.10.2011-13:23:13;1;0.05000050000500005
618;1;01.11.2011-14:42:05;11;0.05000050000500005
618;1;03.11.2011-17:19:44;0;0.05000050000500005
618;1;05.11.2011-13:30:28;1;0.05000050000500005
618;1;08.11.2011-15:05:06;9;0.05000050000500005
618;1;09.11.2011-19:13:31;12;0.05000050000500005
618;1;11.11.2011-08:15:15;12;0.05000050000500005
619;0;11.10.2011-12:19:42;28;0.1000010000100001
619;1;18.10.2011-15:54:28;10;0.1000010000100001
619;1;20.10.2011-16:40:32;40;0.1000010000100001
619;1;22.10.2011-14:05:38;9;0.1000010000100001
619;1;29.10.2011-10:24:37;10;0.1000010000100001
619;1;31.10.2011-17:56:17;10;0.1000010000100001
619;1;01.11.2011-19:01:18;18;0.1000010000100001
619;1;03.11.2011-19:55:36;10;0.1000010000100001
619;1;03.11.2011-19:56:14;10;0.1000010000100001
619;1;11.11.2011-18:13:25;9;0.1000010000100001
619;1;14.11.2011-18:49:55;15;0.1000010000100001
619;1;19.11.2011-15:14:26;8;0.1000010000100001
619;1;21.11.2011-15:20:48;6;0.1000010000100001
619;1;21.11.2011-16:54:52;32;0.1000010000100001
619;1;21.11.2011-16:56:10;32;0.1000010000100001
619;1;22.11.2011-16:48:18;7;0.1000010000100001
619;1;01.12.2011-17:03:26;8;0.1000010000100001
620;0;11.10.2011-12:29:56;27;0.3700037000370004
620;0;11.10.2011-12:33:10;27;0.3700037000370004
620;1;18.10.2011-07:57:13;2;0.3700037000370004
620;2;24.10.2011-10:37:37;21;0.3700037000370004
621;0;11.10.2011-12:34:28;28;0.05000050000500005
621;1;18.10.2011-15:54:54;7;0.05000050000500005
621;1;18.10.2011-17:01:34;10;0.05000050000500005
621;1;27.10.2011-10:12:38;11;0.05000050000500005
621;1;29.10.2011-13:04:33;1;0.05000050000500005
621;1;01.11.2011-14:40:22;11;0.05000050000500005
621;1;03.11.2011-17:18:02;0;0.05000050000500005
621;1;05.11.2011-14:33:18;0;0.05000050000500005
621;1;08.11.2011-19:12:48;33;0.05000050000500005
621;1;09.11.2011-19:14:07;12;0.05000050000500005
621;1;11.11.2011-08:15:17;12;0.05000050000500005
622;0;11.10.2011-13:00:06;28;0.4030040300403004
622;0;11.10.2011-13:52:36;28;0.4030040300403004
622;0;11.10.2011-18:01:02;10;0.4030040300403004
622;0;12.10.2011-10:09:37;0;0.4030040300403004
622;0;12.10.2011-10:22:30;0;0.4030040300403004
622;0;12.10.2011-13:39:17;27;0.4030040300403004
622;0;12.10.2011-18:46:40;28;0.4030040300403004
622;0;25.10.2011-10:48:32;6;0.4030040300403004
622;0;25.10.2011-12:40:08;22;0.4030040300403004
622;0;11.11.2011-08:15:04;22;0.4030040300403004
623;0;11.10.2011-12:55:55;28;0.03000030000300003
623;0;11.10.2011-18:06:05;7;0.03000030000300003
624;0;11.10.2011-12:50:23;32;0.13000130001300014
624;0;11.10.2011-12:54:48;32;0.13000130001300014
624;1;11.10.2011-12:55:42;32;0.13000130001300014
624;1;11.10.2011-12:57:36;32;0.13000130001300014
624;1;11.10.2011-13:43:56;2;0.13000130001300014
624;1;11.10.2011-14:21:06;2;0.13000130001300014
624;1;13.10.2011-13:36:43;33;0.13000130001300014
625;0;11.10.2011-13:10:18;28;0.15000150001500015
625;0;11.10.2011-13:37:04;28;0.15000150001500015
625;0;11.10.2011-17:59:54;10;0.15000150001500015
625;0;12.10.2011-10:05:11;0;0.15000150001500015
625;0;12.10.2011-13:41:46;27;0.15000150001500015
625;0;12.10.2011-18:17:49;28;0.15000150001500015
625;0;13.10.2011-17:12:43;15;0.15000150001500015
626;3;11.10.2011-13:39:36;32;0.1000010000100001
627;3;11.10.2011-13:39:16;32;0.05000050000500005
628;3;11.10.2011-13:40:08;32;0.1025010250102501
629;0;11.10.2011-13:44:48;26;0.2000020000200002
629;1;11.10.2011-13:47:14;26;0.2000020000200002
629;1;11.10.2011-14:08:37;26;0.2000020000200002
629;1;11.10.2011-14:09:45;26;0.2000020000200002
629;1;18.10.2011-15:58:09;10;0.2000020000200002
629;1;27.10.2011-15:59:00;15;0.2000020000200002
629;1;27.10.2011-16:05:04;15;0.2000020000200002
629;1;31.10.2011-18:21:08;26;0.2000020000200002
629;1;01.11.2011-08:35:45;2;0.2000020000200002
629;1;03.11.2011-11:01:40;2;0.2000020000200002
629;2;03.11.2011-12:23:39;21;0.2000020000200002
629;2;03.11.2011-18:16:15;21;0.2000020000200002
629;4;03.11.2011-18:23:02;21;0.2000020000200002
629;4;03.11.2011-19:21:45;25;0.2000020000200002
629;4;04.11.2011-05:15:04;18;0.2000020000200002
629;4;04.11.2011-09:44:44;0;0.2000020000200002
629;4;04.11.2011-10:39:14;0;0.2000020000200002
629;4;04.11.2011-10:44:43;21;0.2000020000200002
629;4;04.11.2011-10:52:49;0;0.2000020000200002
629;4;04.11.2011-11:00:52;0;0.2000020000200002
629;4;04.11.2011-11:01:38;0;0.2000020000200002
629;4;04.11.2011-11:04:50;0;0.2000020000200002
629;4;04.11.2011-11:05:15;0;0.2000020000200002
629;4;07.11.2011-09:08:43;4;0.2000020000200002
629;4;10.11.2011-10:18:17;2;0.2000020000200002
629;4;11.11.2011-11:45:40;0;0.2000020000200002
629;4;12.11.2011-14:23:05;1;0.2000020000200002
629;4;14.11.2011-09:30:59;0;0.2000020000200002
629;4;16.11.2011-14:15:50;27;0.2000020000200002
629;4;17.11.2011-09:25:19;0;0.2000020000200002
629;2;17.11.2011-11:16:15;21;0.2000020000200002
629;2;18.11.2011-07:47:35;21;0.2000020000200002
630;0;11.10.2011-14:11:51;28;0.2821228212282123
630;1;11.10.2011-14:13:31;28;0.2821228212282123
630;1;18.10.2011-13:52:35;28;0.2821228212282123
630;1;24.10.2011-09:31:44;2;0.2821228212282123
630;2;27.10.2011-17:45:20;17;0.2821228212282123
631;0;11.10.2011-14:22:18;26;0.1000010000100001
631;1;11.10.2011-14:26:15;26;0.1000010000100001
631;1;18.10.2011-16:06:07;10;0.1000010000100001
631;1;20.10.2011-11:43:18;1;0.1000010000100001
631;1;25.10.2011-14:53:59;22;0.1000010000100001
632;0;11.10.2011-14:24:44;28;0.055000550005500054
632;0;11.10.2011-14:28:42;28;0.055000550005500054
633;3;11.10.2011-14:51:40;29;0.03000030000300003
633;3;11.10.2011-14:53:45;13;0.03000030000300003
634;3;11.10.2011-15:20:06;26;0.25000250002500024
634;0;11.10.2011-16:41:21;7;0.25000250002500024
634;0;11.10.2011-17:11:12;10;0.25000250002500024
634;0;11.10.2011-17:29:09;26;0.25000250002500024
634;1;11.10.2011-17:33:15;26;0.25000250002500024
634;1;17.10.2011-09:24:06;0;0.25000250002500024
634;2;18.10.2011-11:18:27;0;0.25000250002500024
634;2;18.10.2011-13:06:10;21;0.25000250002500024
634;4;18.10.2011-13:47:39;27;0.25000250002500024
634;4;19.10.2011-10:44:55;0;0.25000250002500024
634;4;19.10.2011-16:55:02;19;0.25000250002500024
634;4;20.10.2011-06:54:22;0;0.25000250002500024
634;2;20.10.2011-08:56:13;21;0.25000250002500024
634;2;20.10.2011-09:11:12;21;0.25000250002500024
635;3;11.10.2011-15:39:48;26;0.05000050000500005
636;3;11.10.2011-16:43:03;7;0.05000050000500005
636;0;11.10.2011-17:06:11;10;0.05000050000500005
637;0;11.10.2011-16:54:03;19;0.1000010000100001
637;0;11.10.2011-17:12:11;19;0.1000010000100001
637;1;18.10.2011-08:36:20;2;0.1000010000100001
637;2;24.10.2011-08:17:51;3;0.1000010000100001
638;0;11.10.2011-17:04:54;7;0.06000060000600006
638;0;11.10.2011-17:33:30;10;0.06000060000600006
638;0;11.10.2011-17:34:32;10;0.06000060000600006
638;0;11.10.2011-17:36:21;10;0.06000060000600006
638;0;12.10.2011-08:37:26;0;0.06000060000600006
638;0;12.10.2011-14:08:05;27;0.06000060000600006
638;0;12.10.2011-16:30:02;0;0.06000060000600006
638;0;12.10.2011-17:05:11;0;0.06000060000600006
638;1;12.10.2011-17:22:20;0;0.06000060000600006
638;1;19.10.2011-10:24:14;15;0.06000060000600006
638;1;20.10.2011-18:16:53;8;0.06000060000600006
638;1;21.10.2011-13:28:22;0;0.06000060000600006
638;1;24.10.2011-08:20:32;0;0.06000060000600006
638;2;28.10.2011-11:06:46;3;0.06000060000600006
639;3;11.10.2011-16:52:40;10;0.2000020000200002
640;3;11.10.2011-17:25:57;19;0.12000120001200013
640;0;11.10.2011-17:35:23;19;0.12000120001200013
640;0;12.10.2011-04:15:05;19;0.12000120001200013
640;0;12.10.2011-15:39:42;28;0.12000120001200013
640;0;12.10.2011-17:28:29;0;0.12000120001200013
640;0;12.10.2011-17:32:38;0;0.12000120001200013
640;0;13.10.2011-08:07:52;0;0.12000120001200013
640;0;13.10.2011-14:22:08;27;0.12000120001200013
640;0;13.10.2011-14:43:41;0;0.12000120001200013
640;0;13.10.2011-15:30:32;15;0.12000120001200013
640;0;13.10.2011-15:46:13;15;0.12000120001200013
640;0;13.10.2011-18:18:22;15;0.12000120001200013
640;0;14.10.2011-17:10:17;0;0.12000120001200013
640;0;15.10.2011-09:39:42;0;0.12000120001200013
640;0;15.10.2011-10:40:46;9;0.12000120001200013
640;0;15.10.2011-11:41:31;9;0.12000120001200013
640;0;15.10.2011-11:44:57;9;0.12000120001200013
640;0;17.10.2011-12:28:36;6;0.12000120001200013
640;1;17.10.2011-12:30:33;6;0.12000120001200013
640;1;25.10.2011-07:55:46;0;0.12000120001200013
640;1;01.11.2011-14:46:54;0;0.12000120001200013
640;1;01.11.2011-18:52:36;18;0.12000120001200013
640;1;04.11.2011-11:07:30;2;0.12000120001200013
640;2;04.11.2011-14:05:06;27;0.12000120001200013
640;2;04.11.2011-14:08:12;27;0.12000120001200013
640;2;04.11.2011-14:11:26;27;0.12000120001200013
640;2;07.11.2011-08:16:52;17;0.12000120001200013
641;0;11.10.2011-18:19:04;10;0.05000050000500005
641;0;11.10.2011-18:21:07;10;0.05000050000500005
641;1;11.10.2011-18:26:46;10;0.05000050000500005
641;1;18.10.2011-16:12:35;10;0.05000050000500005
641;1;18.10.2011-16:43:19;10;0.05000050000500005
641;1;18.10.2011-16:55:00;7;0.05000050000500005
641;1;20.10.2011-17:09:31;40;0.05000050000500005
642;0;11.10.2011-17:55:33;33;0.25900259002590026
642;1;11.10.2011-17:56:19;33;0.25900259002590026
642;1;11.10.2011-17:58:29;33;0.25900259002590026
642;1;11.10.2011-18:00:46;33;0.25900259002590026
642;1;11.10.2011-18:01:43;33;0.25900259002590026
642;1;18.10.2011-16:10:49;10;0.25900259002590026
642;1;20.10.2011-16:56:38;40;0.25900259002590026
642;1;05.11.2011-13:28:34;9;0.25900259002590026
642;1;11.11.2011-08:15:21;9;0.25900259002590026
643;3;11.10.2011-18:11:52;13;0.12500125001250012
643;0;11.10.2011-18:31:42;10;0.12500125001250012
643;0;12.10.2011-09:33:51;0;0.12500125001250012
643;0;12.10.2011-13:43:56;27;0.12500125001250012
643;0;12.10.2011-18:56:31;0;0.12500125001250012
643;0;12.10.2011-19:00:22;0;0.12500125001250012
643;0;13.10.2011-17:24:47;15;0.12500125001250012
643;0;14.10.2011-17:11:20;0;0.12500125001250012
643;0;15.10.2011-09:40:30;0;0.12500125001250012
643;0;15.10.2011-10:25:31;9;0.12500125001250012
643;0;17.10.2011-12:11:40;15;0.12500125001250012
643;0;25.10.2011-17:19:34;0;0.12500125001250012
643;1;25.10.2011-17:21:38;0;0.12500125001250012
643;1;01.11.2011-15:44:19;10;0.12500125001250012
643;1;01.11.2011-15:45:51;10;0.12500125001250012
643;1;03.11.2011-18:13:39;0;0.12500125001250012
643;1;05.11.2011-15:02:27;9;0.12500125001250012
643;1;08.11.2011-08:13:28;0;0.12500125001250012
643;2;11.11.2011-09:06:37;17;0.12500125001250012
644;0;11.10.2011-18:32:32;10;0.07000070000700007
644;0;11.10.2011-18:43:30;10;0.07000070000700007
644;1;11.10.2011-18:44:25;10;0.07000070000700007
644;1;11.10.2011-18:47:13;10;0.07000070000700007
644;1;11.10.2011-18:48:13;10;0.07000070000700007
644;1;18.10.2011-16:17:59;10;0.07000070000700007
644;1;19.10.2011-07:12:12;0;0.07000070000700007
644;2;24.10.2011-11:53:10;12;0.07000070000700007
644;4;24.10.2011-14:26:00;22;0.07000070000700007
644;4;24.10.2011-14:26:46;22;0.07000070000700007
644;4;24.10.2011-15:15:41;0;0.07000070000700007
644;4;24.10.2011-15:30:32;26;0.07000070000700007
644;4;24.10.2011-17:20:50;26;0.07000070000700007
644;4;24.10.2011-17:36:11;26;0.07000070000700007
644;4;24.10.2011-17:36:30;26;0.07000070000700007
644;2;25.10.2011-06:38:27;12;0.07000070000700007
644;4;25.10.2011-07:15:58;11;0.07000070000700007
644;4;25.10.2011-07:20:55;0;0.07000070000700007
645;3;11.10.2011-18:25:12;33;0.15000150001500015
645;0;11.10.2011-18:31:47;33;0.15000150001500015
645;1;11.10.2011-18:37:30;33;0.15000150001500015
645;1;11.10.2011-18:47:59;33;0.15000150001500015
645;1;18.10.2011-14:19:18;28;0.15000150001500015
645;1;18.10.2011-16:15:42;10;0.15000150001500015
645;1;18.10.2011-17:31:24;13;0.15000150001500015
645;1;18.10.2011-17:38:20;19;0.15000150001500015
645;1;25.10.2011-14:32:14;11;0.15000150001500015
645;1;28.10.2011-08:00:54;0;0.15000150001500015
645;2;01.11.2011-10:39:14;21;0.15000150001500015
645;2;01.11.2011-11:04:01;21;0.15000150001500015
645;4;01.11.2011-11:09:58;21;0.15000150001500015
645;4;01.11.2011-11:32:01;0;0.15000150001500015
645;4;01.11.2011-13:19:14;27;0.15000150001500015
645;4;01.11.2011-14:41:47;27;0.15000150001500015
645;4;01.11.2011-15:05:42;22;0.15000150001500015
645;4;03.11.2011-08:24:27;2;0.15000150001500015
645;4;07.11.2011-09:38:25;4;0.15000150001500015
645;4;10.11.2011-11:04:27;2;0.15000150001500015
645;4;11.11.2011-17:23:31;33;0.15000150001500015
645;4;14.11.2011-10:37:16;2;0.15000150001500015
645;2;14.11.2011-11:54:30;21;0.15000150001500015
645;4;14.11.2011-13:08:08;0;0.15000150001500015
645;4;15.11.2011-06:32:56;0;0.15000150001500015
645;2;15.11.2011-08:32:02;21;0.15000150001500015
646;3;11.10.2011-18:53:49;26;0.1000010000100001
647;0;12.10.2011-07:05:59;11;0.15000150001500015
647;0;12.10.2011-18:03:25;23;0.15000150001500015
648;3;12.10.2011-07:15:38;0;0.11500115001150012
648;0;12.10.2011-14:29:08;27;0.11500115001150012
648;0;12.10.2011-15:40:07;28;0.11500115001150012
648;0;12.10.2011-17:34:11;0;0.11500115001150012
648;0;12.10.2011-18:57:07;0;0.11500115001150012
648;0;13.10.2011-07:29:34;33;0.11500115001150012
648;0;13.10.2011-14:55:24;0;0.11500115001150012
649;3;12.10.2011-07:18:45;0;0.1000010000100001
649;0;12.10.2011-10:28:03;11;0.1000010000100001
649;1;12.10.2011-10:34:01;11;0.1000010000100001
649;1;14.10.2011-09:30:25;0;0.1000010000100001
649;1;14.10.2011-09:30:54;0;0.1000010000100001
649;1;21.10.2011-17:16:03;9;0.1000010000100001
649;1;24.10.2011-18:26:47;15;0.1000010000100001
649;1;26.10.2011-13:26:16;11;0.1000010000100001
649;1;29.10.2011-10:05:25;5;0.1000010000100001
649;1;29.10.2011-12:22:54;10;0.1000010000100001
649;1;01.11.2011-15:20:33;0;0.1000010000100001
649;1;03.11.2011-17:28:16;0;0.1000010000100001
649;1;05.11.2011-14:32:09;0;0.1000010000100001
649;1;14.11.2011-08:15:28;0;0.1000010000100001
650;3;12.10.2011-07:19:40;0;0.1000010000100001
650;3;12.10.2011-07:32:27;0;0.1000010000100001
650;3;12.10.2011-07:33:14;0;0.1000010000100001
650;0;12.10.2011-09:10:38;11;0.1000010000100001
650;0;12.10.2011-14:29:08;27;0.1000010000100001
650;0;12.10.2011-14:43:49;27;0.1000010000100001
651;3;12.10.2011-07:21:11;0;0.15000150001500015
651;0;12.10.2011-09:26:48;11;0.15000150001500015
651;0;12.10.2011-09:27:17;11;0.15000150001500015
651;0;12.10.2011-13:45:19;27;0.15000150001500015
