case;event;time;event org:resource;case Document Type;case GR-Based Inv. Verif.
330;4;03.01.2018 13:10:00;0;0;1
330;3;03.01.2018 13:10:00;0;0;1
330;9;03.05.2018 13:09:00;1;0;1
330;12;03.05.2018 13:09:00;2;0;1
330;8;03.05.2018 23:59:00;2;0;1
330;10;18.04.2018 11:22:00;14;0;1
330;11;24.05.2018 13:36:00;4;0;1
330;5;17.01.2019 12:02:00;7;0;1
330;17;17.01.2019 12:02:00;1;0;1
331;0;03.01.2018 13:47:00;0;0;1
331;1;03.01.2018 14:47:00;0;0;1
331;7;03.01.2018 14:47:00;1;0;1
331;6;03.01.2018 14:47:00;0;0;1
331;5;03.01.2018 14:47:00;0;0;1
331;2;03.01.2018 14:47:00;0;0;1
331;3;03.01.2018 14:47:00;0;0;1
331;4;03.01.2018 14:47:00;0;0;1
331;8;03.06.2018 23:59:00;2;0;1
331;12;19.04.2018 14:02:00;2;0;1
331;9;19.04.2018 14:02:00;1;0;1
331;10;20.04.2018 10:04:00;3;0;1
331;11;26.04.2018 11:16:00;4;0;1
332;0;03.01.2018 18:00:00;0;0;1
332;7;03.01.2018 19:00:00;1;0;1
332;3;03.01.2018 19:00:00;0;0;1
332;2;03.01.2018 19:00:00;0;0;1
332;5;03.01.2018 19:00:00;0;0;1
332;6;03.01.2018 19:00:00;0;0;1
332;1;03.01.2018 19:00:00;0;0;1
332;4;03.01.2018 19:00:00;0;0;1
332;8;03.09.2018 23:59:00;2;0;1
332;12;28.03.2018 12:49:00;2;0;1
332;9;28.03.2018 12:49:00;1;0;1
332;10;28.03.2018 12:53:00;0;0;1
332;11;05.09.2018 14:12:00;4;0;1
332;8;31.05.2018 23:59:00;2;0;1
332;0;19.06.2018 10:55:00;19;0;1
332;4;19.06.2018 12:55:00;19;0;1
332;19;19.06.2018 12:55:00;0;0;1
332;6;19.06.2018 12:55:00;0;0;1
332;5;19.06.2018 12:55:00;0;0;1
332;2;19.06.2018 12:55:00;19;0;1
332;3;19.06.2018 12:55:00;19;0;1
332;12;19.06.2018 15:08:00;2;0;1
332;9;19.06.2018 15:08:00;1;0;1
332;10;19.06.2018 16:38:00;15;0;1
332;11;07.05.2018 14:13:00;4;0;1
333;0;03.02.2018 09:33:00;0;0;1
333;4;03.02.2018 10:33:00;0;0;1
333;3;03.02.2018 10:33:00;0;0;1
333;2;03.02.2018 10:33:00;0;0;1
333;5;03.02.2018 10:33:00;0;0;1
333;6;03.02.2018 10:33:00;0;0;1
333;7;03.02.2018 10:33:00;1;0;1
333;1;03.02.2018 10:33:00;0;0;1
333;8;03.02.2018 23:59:00;2;0;1
333;12;03.05.2018 11:29:00;2;0;1
333;9;03.05.2018 11:29:00;1;0;1
333;10;16.04.2018 11:24:00;8;0;1
333;11;20.04.2018 15:30:00;4;0;1
334;0;03.02.2018 14:11:00;0;0;0
334;7;03.02.2018 15:11:00;1;0;0
334;4;03.02.2018 15:11:00;0;0;0
334;3;03.02.2018 15:11:00;0;0;0
334;1;03.02.2018 15:11:00;0;0;0
334;6;03.02.2018 15:11:00;0;0;0
334;2;03.02.2018 15:11:00;0;0;0
334;5;03.02.2018 15:11:00;0;0;0
334;9;19.03.2018 13:40:00;1;0;0
334;8;04.05.2018 23:59:00;2;0;0
334;10;04.06.2018 17:09:00;15;0;0
334;11;24.05.2018 13:36:00;4;0;0
335;0;03.02.2018 14:54:00;0;0;0
335;5;03.02.2018 15:54:00;0;0;0
335;4;03.02.2018 15:54:00;0;0;0
335;1;03.02.2018 15:54:00;0;0;0
335;6;03.02.2018 15:54:00;0;0;0
335;3;03.02.2018 15:54:00;0;0;0
335;7;03.02.2018 15:54:00;1;0;0
335;2;03.02.2018 15:54:00;0;0;0
336;0;03.02.2018 15:34:00;0;0;0
336;7;03.02.2018 16:34:00;1;0;0
336;2;03.02.2018 16:34:00;0;0;0
336;5;03.02.2018 16:34:00;0;0;0
336;6;03.02.2018 16:34:00;0;0;0
336;1;03.02.2018 16:34:00;0;0;0
336;3;03.02.2018 16:34:00;0;0;0
336;4;03.02.2018 16:34:00;0;0;0
336;8;26.03.2018 23:59:00;2;0;0
336;9;28.03.2018 11:20:00;1;0;0
336;10;05.04.2018 13:09:00;3;0;0
336;11;24.05.2018 13:32:00;4;0;0
337;0;03.02.2018 15:34:00;0;0;0
337;6;03.02.2018 16:34:00;0;0;0
337;1;03.02.2018 16:34:00;0;0;0
337;3;03.02.2018 16:34:00;0;0;0
337;7;03.02.2018 16:34:00;1;0;0
337;2;03.02.2018 16:34:00;0;0;0
337;5;03.02.2018 16:34:00;0;0;0
337;4;03.02.2018 16:34:00;0;0;0
337;8;03.06.2018 23:59:00;2;0;0
337;9;03.09.2018 15:22:00;1;0;0
337;10;04.09.2018 10:57:00;15;0;0
337;11;24.05.2018 13:32:00;4;0;0
338;0;03.02.2018 15:34:00;0;0;0
338;1;03.02.2018 16:34:00;0;0;0
338;6;03.02.2018 16:34:00;0;0;0
338;5;03.02.2018 16:34:00;0;0;0
338;2;03.02.2018 16:34:00;0;0;0
338;3;03.02.2018 16:34:00;0;0;0
338;4;03.02.2018 16:34:00;0;0;0
338;7;03.02.2018 16:34:00;1;0;0
338;8;03.06.2018 23:59:00;2;0;0
338;9;03.07.2018 15:46:00;1;0;0
338;10;04.09.2018 10:57:00;15;0;0
338;11;24.05.2018 13:32:00;4;0;0
339;0;03.02.2018 15:34:00;0;0;1
339;5;03.02.2018 16:34:00;0;0;1
339;6;03.02.2018 16:34:00;0;0;1
339;7;03.02.2018 16:34:00;1;0;1
339;1;03.02.2018 16:34:00;0;0;1
339;3;03.02.2018 16:34:00;0;0;1
339;2;03.02.2018 16:34:00;0;0;1
339;4;03.02.2018 16:34:00;0;0;1
339;8;03.05.2018 23:59:00;2;0;1
339;9;03.08.2018 11:41:00;1;0;1
339;10;05.10.2018 08:01:00;14;0;1
339;11;24.05.2018 13:33:00;4;0;1
340;0;03.02.2018 15:34:00;0;0;0
340;4;03.02.2018 16:34:00;0;0;0
340;2;03.02.2018 16:34:00;0;0;0
340;3;03.02.2018 16:34:00;0;0;0
340;7;03.02.2018 16:35:00;1;0;0
340;6;03.02.2018 16:35:00;0;0;0
340;1;03.02.2018 16:35:00;0;0;0
340;5;03.02.2018 16:35:00;0;0;0
340;8;03.05.2018 23:59:00;2;0;0
340;9;03.08.2018 11:40:00;1;0;0
340;10;26.03.2018 13:14:00;14;0;0
340;11;05.09.2018 14:09:00;4;0;0
341;0;03.05.2018 08:29:00;0;0;0
341;4;03.05.2018 09:30:00;0;0;0
341;3;03.05.2018 09:30:00;0;0;0
341;2;03.05.2018 09:30:00;0;0;0
341;6;03.05.2018 09:30:00;0;0;0
341;1;03.05.2018 09:30:00;0;0;0
341;7;03.05.2018 09:39:00;1;0;0
341;5;03.05.2018 09:39:00;0;0;0
341;8;03.06.2018 23:59:00;2;0;0
341;10;27.03.2018 17:36:00;15;0;0
341;9;28.03.2018 12:40:00;1;0;0
341;18;28.03.2018 17:00:00;8;0;0
341;11;26.04.2018 11:15:00;4;0;0
342;0;03.05.2018 08:29:00;0;0;0
342;4;03.05.2018 09:30:00;0;0;0
342;3;03.05.2018 09:30:00;0;0;0
342;2;03.05.2018 09:30:00;0;0;0
342;6;03.05.2018 09:30:00;0;0;0
342;1;03.05.2018 09:30:00;0;0;0
342;5;03.05.2018 09:39:00;0;0;0
342;7;03.05.2018 09:39:00;1;0;0
342;8;03.06.2018 23:59:00;2;0;0
342;10;27.03.2018 17:36:00;15;0;0
342;9;28.03.2018 12:40:00;1;0;0
342;18;28.03.2018 17:00:00;8;0;0
342;11;26.04.2018 11:15:00;4;0;0
343;0;03.05.2018 08:29:00;0;0;1
343;4;03.05.2018 09:30:00;0;0;1
343;3;03.05.2018 09:30:00;0;0;1
343;2;03.05.2018 09:30:00;0;0;1
343;6;03.05.2018 09:30:00;0;0;1
343;1;03.05.2018 09:30:00;0;0;1
343;7;03.05.2018 09:39:00;1;0;1
343;5;03.05.2018 09:39:00;0;0;1
343;9;28.03.2018 12:41:00;1;0;1
343;12;28.03.2018 12:41:00;2;0;1
343;10;12.03.2018 02:28:00;24;0;1
344;0;03.05.2018 11:10:00;0;0;0
344;3;03.05.2018 12:11:00;0;0;0
344;6;03.05.2018 12:11:00;0;0;0
344;7;03.05.2018 12:11:00;1;0;0
344;1;03.05.2018 12:11:00;0;0;0
344;4;03.05.2018 12:11:00;0;0;0
344;2;03.05.2018 12:11:00;0;0;0
344;5;03.05.2018 12:11:00;0;0;0
344;8;22.03.2018 23:59:00;2;0;0
344;10;07.12.2018 12:11:00;15;0;0
344;9;17.08.2018 09:11:00;1;0;0
344;18;24.08.2018 16:08:00;33;0;0
344;11;30.08.2018 15:40:00;4;0;0
345;0;03.05.2018 11:10:00;0;0;1
345;5;03.05.2018 12:11:00;0;0;1
345;6;03.05.2018 12:11:00;0;0;1
345;4;03.05.2018 12:11:00;0;0;1
345;1;03.05.2018 12:11:00;0;0;1
345;7;03.05.2018 12:11:00;1;0;1
345;3;03.05.2018 12:11:00;0;0;1
345;2;03.05.2018 12:11:00;0;0;1
345;12;17.08.2018 09:10:00;2;0;1
345;9;17.08.2018 09:10:00;1;0;1
346;0;03.05.2018 12:10:00;0;0;1
346;2;03.05.2018 13:10:00;0;0;1
346;4;03.05.2018 13:10:00;0;0;1
346;3;03.05.2018 13:10:00;0;0;1
346;6;03.05.2018 13:10:00;0;0;1
346;7;03.05.2018 13:10:00;1;0;1
346;1;03.05.2018 13:10:00;0;0;1
346;5;03.05.2018 13:10:00;0;0;1
346;8;03.05.2018 23:59:00;2;0;1
346;9;03.06.2018 07:55:00;1;0;1
346;10;26.03.2018 09:20:00;9;0;1
346;11;05.09.2018 14:09:00;4;0;1
347;0;03.05.2018 12:10:00;0;0;1
347;5;03.05.2018 13:10:00;0;0;1
347;7;03.05.2018 13:10:00;1;0;1
347;4;03.05.2018 13:10:00;0;0;1
347;1;03.05.2018 13:10:00;0;0;1
347;6;03.05.2018 13:10:00;0;0;1
347;2;03.05.2018 13:10:00;0;0;1
347;3;03.05.2018 13:10:00;0;0;1
347;8;03.05.2018 23:59:00;2;0;1
347;9;03.06.2018 07:55:00;1;0;1
347;10;26.03.2018 09:20:00;9;0;1
347;11;05.09.2018 14:09:00;4;0;1
348;0;03.06.2018 03:45:00;0;0;1
348;6;03.06.2018 04:46:00;0;0;1
348;5;03.06.2018 04:46:00;0;0;1
348;7;03.06.2018 04:46:00;1;0;1
348;1;03.06.2018 04:46:00;0;0;1
348;4;03.06.2018 04:46:00;0;0;1
348;3;03.06.2018 04:46:00;0;0;1
348;2;03.06.2018 04:46:00;0;0;1
348;8;15.03.2018 23:59:00;2;0;1
348;9;27.03.2018 09:08:00;1;0;1
348;12;27.03.2018 09:08:00;2;0;1
348;10;27.03.2018 12:58:00;0;0;1
348;11;26.04.2018 11:14:00;4;0;1
349;0;03.06.2018 07:19:00;0;0;0
349;3;03.06.2018 08:19:00;0;0;0
349;2;03.06.2018 08:19:00;0;0;0
349;7;03.06.2018 08:19:00;1;0;0
349;1;03.06.2018 08:19:00;0;0;0
349;6;03.06.2018 08:19:00;0;0;0
349;5;03.06.2018 08:19:00;0;0;0
349;4;03.06.2018 08:19:00;0;0;0
349;8;03.06.2018 23:59:00;2;0;0
349;9;14.03.2018 10:41:00;1;0;0
349;10;06.12.2018 17:13:00;15;0;0
349;11;14.06.2018 15:02:00;4;0;0
350;0;03.06.2018 13:30:00;0;0;0
350;3;03.06.2018 14:31:00;0;0;0
350;7;03.06.2018 14:31:00;1;0;0
350;5;03.06.2018 14:31:00;0;0;0
350;2;03.06.2018 14:31:00;0;0;0
350;1;03.06.2018 14:31:00;0;0;0
350;6;03.06.2018 14:31:00;0;0;0
350;4;03.06.2018 14:31:00;0;0;0
350;9;14.03.2018 14:05:00;1;0;0
350;8;17.03.2018 23:59:00;2;0;0
350;10;29.03.2018 15:57:00;5;0;0
350;11;04.05.2018 15:49:00;4;0;0
351;0;03.06.2018 15:15:00;0;0;0
351;5;03.06.2018 16:16:00;0;0;0
351;7;03.06.2018 16:16:00;1;0;0
351;4;03.06.2018 16:16:00;0;0;0
351;3;03.06.2018 16:16:00;0;0;0
351;1;03.06.2018 16:16:00;0;0;0
351;2;03.06.2018 16:16:00;0;0;0
351;6;03.06.2018 16:16:00;0;0;0
351;9;14.03.2018 14:29:00;1;0;0
351;8;17.03.2018 23:59:00;2;0;0
351;10;29.03.2018 15:56:00;5;0;0
351;11;04.05.2018 15:49:00;4;0;0
352;0;03.06.2018 15:15:00;0;0;0
352;3;03.06.2018 16:16:00;0;0;0
352;4;03.06.2018 16:16:00;0;0;0
352;5;03.06.2018 16:16:00;0;0;0
352;2;03.06.2018 16:16:00;0;0;0
352;7;03.06.2018 16:16:00;1;0;0
352;1;03.06.2018 16:16:00;0;0;0
352;6;03.06.2018 16:16:00;0;0;0
352;9;14.03.2018 14:29:00;1;0;0
352;8;17.03.2018 23:59:00;2;0;0
352;10;29.03.2018 15:56:00;5;0;0
352;11;04.05.2018 15:49:00;4;0;0
353;0;03.06.2018 15:52:00;0;0;1
353;6;03.06.2018 16:52:00;0;0;1
353;2;03.06.2018 16:52:00;0;0;1
353;3;03.06.2018 16:52:00;0;0;1
353;1;03.06.2018 16:52:00;0;0;1
353;5;03.06.2018 16:52:00;0;0;1
353;4;03.06.2018 16:52:00;0;0;1
353;7;03.06.2018 16:52:00;1;0;1
353;15;26.03.2018 23:59:00;2;0;1
353;8;26.03.2018 23:59:00;2;0;1
353;9;28.03.2018 12:45:00;1;0;1
353;12;28.03.2018 12:45:00;2;0;1
353;10;04.12.2018 15:09:00;15;0;1
353;0;26.04.2018 08:33:00;12;0;1
353;5;26.04.2018 10:35:00;0;0;1
353;3;26.04.2018 10:35:00;12;0;1
353;19;26.04.2018 10:35:00;0;0;1
353;4;26.04.2018 10:35:00;12;0;1
353;6;26.04.2018 10:35:00;0;0;1
353;2;26.04.2018 10:35:00;12;0;1
353;11;05.09.2018 14:11:00;4;0;1
353;8;17.08.2018 23:59:00;2;0;1
353;9;23.08.2018 08:01:00;1;0;1
353;12;23.08.2018 08:01:00;2;0;1
353;10;18.09.2018 10:03:00;15;0;1
353;11;10.04.2018 16:50:00;4;0;1
353;16;11.05.2018 09:28:00;14;0;1
353;10;11.06.2018 16:50:00;14;0;1
353;11;11.06.2018 16:51:00;14;0;1
354;0;03.07.2018 09:31:00;0;0;1
354;4;03.07.2018 10:31:00;0;0;1
354;3;03.07.2018 10:31:00;0;0;1
354;2;03.07.2018 10:31:00;0;0;1
354;6;03.07.2018 10:31:00;0;0;1
354;5;03.07.2018 10:31:00;0;0;1
354;7;03.07.2018 10:31:00;1;0;1
354;1;03.07.2018 10:31:00;0;0;1
354;8;03.09.2018 23:59:00;2;0;1
354;12;04.05.2018 15:03:00;2;0;1
354;9;04.05.2018 15:03:00;1;0;1
354;10;04.06.2018 15:54:00;0;0;1
354;11;05.09.2018 14:11:00;4;0;1
355;0;03.07.2018 14:01:00;0;0;0
355;6;03.07.2018 15:01:00;0;0;0
355;5;03.07.2018 15:01:00;0;0;0
355;1;03.07.2018 15:01:00;0;0;0
355;2;03.07.2018 15:01:00;0;0;0
355;3;03.07.2018 15:01:00;0;0;0
355;4;03.07.2018 15:01:00;0;0;0
355;7;03.07.2018 15:01:00;1;0;0
355;8;03.08.2018 23:59:00;2;0;0
355;9;14.03.2018 09:07:00;1;0;0
355;10;26.03.2018 17:33:00;20;0;0
355;11;05.09.2018 14:09:00;4;0;0
356;0;03.07.2018 14:01:00;0;0;0
356;4;03.07.2018 15:01:00;0;0;0
356;7;03.07.2018 15:01:00;1;0;0
356;2;03.07.2018 15:01:00;0;0;0
356;5;03.07.2018 15:01:00;0;0;0
356;6;03.07.2018 15:01:00;0;0;0
356;1;03.07.2018 15:01:00;0;0;0
356;3;03.07.2018 15:01:00;0;0;0
356;8;03.08.2018 23:59:00;2;0;0
356;9;14.03.2018 09:07:00;1;0;0
356;10;26.03.2018 17:33:00;20;0;0
356;11;05.09.2018 14:09:00;4;0;0
357;0;03.07.2018 14:01:00;0;0;0
357;1;03.07.2018 15:01:00;0;0;0
357;7;03.07.2018 15:01:00;1;0;0
357;2;03.07.2018 15:01:00;0;0;0
357;3;03.07.2018 15:01:00;0;0;0
357;4;03.07.2018 15:01:00;0;0;0
357;6;03.07.2018 15:01:00;0;0;0
357;5;03.07.2018 15:01:00;0;0;0
357;8;03.08.2018 23:59:00;2;0;0
357;9;14.03.2018 09:07:00;1;0;0
357;10;26.03.2018 17:33:00;20;0;0
357;11;05.09.2018 14:09:00;4;0;0
358;0;03.07.2018 14:16:00;0;0;0
358;2;03.07.2018 15:16:00;0;0;0
358;3;03.07.2018 15:16:00;0;0;0
358;4;03.07.2018 15:16:00;0;0;0
358;7;03.07.2018 15:16:00;1;0;0
358;5;03.07.2018 15:16:00;0;0;0
358;1;03.07.2018 15:16:00;0;0;0
358;6;03.07.2018 15:16:00;0;0;0
358;8;03.07.2018 23:59:00;2;0;0
358;9;14.03.2018 09:06:00;1;0;0
358;10;06.12.2018 17:25:00;14;0;0
358;11;14.06.2018 15:00:00;4;0;0
359;0;03.07.2018 14:16:00;0;0;0
359;3;03.07.2018 15:16:00;0;0;0
359;7;03.07.2018 15:16:00;1;0;0
359;2;03.07.2018 15:16:00;0;0;0
359;5;03.07.2018 15:16:00;0;0;0
359;1;03.07.2018 15:16:00;0;0;0
359;6;03.07.2018 15:16:00;0;0;0
359;4;03.07.2018 15:16:00;0;0;0
359;8;03.08.2018 23:59:00;2;0;0
359;9;14.03.2018 11:34:00;1;0;0
359;10;06.12.2018 17:15:00;15;0;0
359;11;14.06.2018 15:02:00;4;0;0
360;0;03.07.2018 14:15:00;0;0;1
360;1;03.07.2018 15:15:00;0;0;1
360;7;03.07.2018 15:15:00;1;0;1
360;2;03.07.2018 15:15:00;0;0;1
360;5;03.07.2018 15:15:00;0;0;1
360;3;03.07.2018 15:15:00;0;0;1
360;4;03.07.2018 15:15:00;0;0;1
360;6;03.07.2018 15:15:00;0;0;1
360;8;03.08.2018 23:59:00;2;0;1
360;9;14.03.2018 09:07:00;1;0;1
360;10;27.03.2018 09:46:00;9;0;1
360;11;05.09.2018 14:09:00;4;0;1
361;0;03.07.2018 14:15:00;0;0;1
361;2;03.07.2018 15:15:00;0;0;1
361;1;03.07.2018 15:15:00;0;0;1
361;6;03.07.2018 15:15:00;0;0;1
361;5;03.07.2018 15:15:00;0;0;1
361;4;03.07.2018 15:15:00;0;0;1
361;3;03.07.2018 15:15:00;0;0;1
361;7;03.07.2018 15:15:00;1;0;1
361;8;03.09.2018 23:59:00;2;0;1
361;9;14.03.2018 09:07:00;1;0;1
361;10;27.03.2018 10:28:00;9;0;1
361;11;05.09.2018 14:09:00;4;0;1
362;0;03.09.2018 09:55:00;0;0;0
362;6;03.09.2018 10:55:00;0;0;0
362;5;03.09.2018 10:55:00;0;0;0
362;2;03.09.2018 10:55:00;0;0;0
362;3;03.09.2018 10:55:00;0;0;0
362;4;03.09.2018 10:55:00;0;0;0
362;7;03.09.2018 10:55:00;1;0;0
362;1;03.09.2018 10:56:00;0;0;0
362;8;23.03.2018 23:59:00;2;0;0
362;9;27.03.2018 08:36:00;1;0;0
362;10;18.04.2018 15:04:00;9;0;0
362;11;05.09.2018 14:11:00;4;0;0
363;0;03.09.2018 10:33:00;0;0;1
363;4;03.09.2018 11:33:00;0;0;1
363;3;03.09.2018 11:33:00;0;0;1
363;2;03.09.2018 11:33:00;0;0;1
363;7;03.09.2018 11:34:00;1;0;1
363;6;03.09.2018 11:34:00;0;0;1
363;5;03.09.2018 11:34:00;0;0;1
363;1;03.09.2018 11:34:00;0;0;1
363;8;14.03.2018 23:59:00;2;0;1
363;9;15.03.2018 15:36:00;1;0;1
363;10;27.03.2018 12:42:00;14;0;1
363;11;05.09.2018 14:09:00;4;0;1
364;7;03.09.2018;34;0;1
364;0;03.09.2018 15:30:00;0;0;1
364;4;03.09.2018 16:31:00;0;0;1
364;1;03.09.2018 16:31:00;0;0;1
364;6;03.09.2018 16:31:00;0;0;1
364;5;03.09.2018 16:31:00;0;0;1
364;2;03.09.2018 16:31:00;0;0;1
364;3;03.09.2018 16:31:00;0;0;1
364;12;21.03.2018 16:23:00;2;0;1
364;9;21.03.2018 16:23:00;1;0;1
364;8;21.03.2018 23:59:00;2;0;1
364;10;04.09.2018 17:47:00;14;0;1
364;11;24.05.2018 13:35:00;4;0;1
364;5;07.06.2018 14:10:00;28;0;1
365;0;03.11.2018 10:57:00;0;0;1
365;3;03.11.2018 11:57:00;0;0;1
365;1;03.11.2018 11:57:00;0;0;1
365;5;03.11.2018 11:57:00;0;0;1
365;6;03.11.2018 11:57:00;0;0;1
365;7;03.11.2018 11:57:00;1;0;1
365;2;03.11.2018 11:57:00;0;0;1
365;4;03.11.2018 11:57:00;0;0;1
365;8;16.03.2018 23:59:00;2;0;1
365;12;23.03.2018 07:07:00;2;0;1
365;9;23.03.2018 07:07:00;1;0;1
365;10;23.03.2018 07:21:00;0;0;1
365;11;26.04.2018 11:14:00;4;0;1
365;17;17.01.2019 12:02:00;1;0;1
365;5;17.01.2019 12:02:00;7;0;1
366;0;03.12.2018 09:23:00;0;0;1
366;4;03.12.2018 10:23:00;0;0;1
366;3;03.12.2018 10:23:00;0;0;1
366;2;03.12.2018 10:23:00;0;0;1
366;1;03.12.2018 10:24:00;0;0;1
366;6;03.12.2018 10:24:00;0;0;1
366;5;03.12.2018 10:24:00;0;0;1
366;7;03.12.2018 10:24:00;1;0;1
366;9;16.03.2018 14:45:00;1;0;1
366;12;16.03.2018 14:45:00;2;0;1
366;8;16.03.2018 23:59:00;2;0;1
366;8;22.03.2018 23:59:00;2;0;1
366;9;23.03.2018 10:40:00;1;0;1
366;12;23.03.2018 10:40:00;2;0;1
366;10;27.03.2018 10:59:00;14;0;1
366;10;04.09.2018 17:36:00;14;0;1
366;8;25.04.2018 23:59:00;2;0;1
366;12;26.04.2018 10:22:00;2;0;1
366;9;26.04.2018 10:22:00;1;0;1
366;10;23.05.2018 16:20:00;5;0;1
366;11;24.05.2018 13:35:00;4;0;1
366;11;25.05.2018 12:07:00;4;0;1
366;5;07.06.2018 14:10:00;28;0;1
367;0;03.12.2018 10:57:00;0;0;1
367;2;03.12.2018 11:57:00;0;0;1
367;5;03.12.2018 11:57:00;0;0;1
367;7;03.12.2018 11:57:00;1;0;1
367;6;03.12.2018 11:57:00;0;0;1
367;1;03.12.2018 11:57:00;0;0;1
367;4;03.12.2018 11:57:00;0;0;1
367;3;03.12.2018 11:57:00;0;0;1
367;8;31.05.2018 23:59:00;2;0;1
367;0;06.07.2018 09:50:00;19;0;1
367;4;06.07.2018 11:51:00;19;0;1
367;2;06.07.2018 11:51:00;19;0;1
367;3;06.07.2018 11:51:00;19;0;1
367;19;06.07.2018 13:10:00;0;0;1
367;6;06.07.2018 13:10:00;0;0;1
367;5;06.07.2018 13:10:00;0;0;1
367;20;06.07.2018 13:11:00;1;0;1
367;12;06.07.2018 13:53:00;2;0;1
367;9;06.07.2018 13:53:00;1;0;1
367;10;06.08.2018 06:53:00;11;0;1
367;18;18.06.2018 09:35:00;26;0;1
367;11;07.05.2018 14:12:00;4;0;1
368;0;03.12.2018 13:33:00;0;0;1
368;3;03.12.2018 14:34:00;0;0;1
368;1;03.12.2018 14:34:00;0;0;1
368;7;03.12.2018 14:34:00;1;0;1
368;2;03.12.2018 14:34:00;0;0;1
368;5;03.12.2018 14:34:00;0;0;1
368;4;03.12.2018 14:34:00;0;0;1
368;6;03.12.2018 14:34:00;0;0;1
368;8;22.03.2018 23:59:00;2;0;1
368;12;16.04.2018 15:10:00;2;0;1
368;9;16.04.2018 15:10:00;1;0;1
368;10;24.04.2018 14:37:00;5;0;1
368;18;24.04.2018 14:38:00;35;0;1
368;11;05.09.2018 14:11:00;4;0;1
369;0;03.12.2018 15:57:00;0;0;0
369;1;03.12.2018 16:58:00;0;0;0
369;5;03.12.2018 16:58:00;0;0;0
369;3;03.12.2018 16:58:00;0;0;0
369;7;03.12.2018 16:58:00;1;0;0
369;6;03.12.2018 16:58:00;0;0;0
369;2;03.12.2018 16:58:00;0;0;0
369;4;03.12.2018 16:58:00;0;0;0
369;9;16.03.2018 10:04:00;1;0;0
369;8;16.03.2018 23:59:00;2;0;0
369;10;27.03.2018 11:47:00;14;0;0
369;11;24.05.2018 13:32:00;4;0;0
370;0;03.12.2018 15:57:00;0;0;0
370;5;03.12.2018 16:58:00;0;0;0
370;1;03.12.2018 16:58:00;0;0;0
370;6;03.12.2018 16:58:00;0;0;0
370;7;03.12.2018 16:58:00;1;0;0
370;3;03.12.2018 16:58:00;0;0;0
370;4;03.12.2018 16:58:00;0;0;0
370;2;03.12.2018 16:58:00;0;0;0
370;9;16.03.2018 10:04:00;1;0;0
370;8;16.03.2018 23:59:00;2;0;0
370;10;27.03.2018 11:47:00;14;0;0
370;11;24.05.2018 13:32:00;4;0;0
371;0;03.12.2018 16:22:00;0;0;1
371;1;03.12.2018 17:22:00;0;0;1
371;6;03.12.2018 17:22:00;0;0;1
371;5;03.12.2018 17:22:00;0;0;1
371;3;03.12.2018 17:22:00;0;0;1
371;4;03.12.2018 17:22:00;0;0;1
371;2;03.12.2018 17:22:00;0;0;1
371;7;03.12.2018 17:22:00;1;0;1
371;9;14.03.2018 11:04:00;1;0;1
371;12;14.03.2018 11:04:00;2;0;1
371;8;14.03.2018 23:59:00;2;0;1
371;10;04.09.2018 10:51:00;15;0;1
371;11;24.05.2018 13:35:00;4;0;1
371;5;07.06.2018 14:10:00;28;0;1
372;0;13.03.2018 08:46:00;0;0;0
372;3;13.03.2018 09:46:00;0;0;0
372;2;13.03.2018 09:46:00;0;0;0
372;5;13.03.2018 09:46:00;0;0;0
372;6;13.03.2018 09:46:00;0;0;0
372;1;13.03.2018 09:46:00;0;0;0
372;7;13.03.2018 09:46:00;1;0;0
372;4;13.03.2018 09:46:00;0;0;0
372;8;14.03.2018 23:59:00;2;0;0
372;10;04.09.2018 10:50:00;15;0;0
372;9;22.05.2018 08:13:00;1;0;0
372;18;23.05.2018 02:09:00;30;0;0
372;11;24.05.2018 13:32:00;4;0;0
373;0;13.03.2018 10:15:00;0;0;0
373;6;13.03.2018 11:16:00;0;0;0
373;1;13.03.2018 11:16:00;0;0;0
373;3;13.03.2018 11:16:00;0;0;0
373;4;13.03.2018 11:16:00;0;0;0
373;5;13.03.2018 11:16:00;0;0;0
373;7;13.03.2018 11:16:00;1;0;0
373;2;13.03.2018 11:16:00;0;0;0
373;9;21.03.2018 09:37:00;1;0;0
373;8;21.03.2018 23:59:00;2;0;0
373;10;29.03.2018 14:05:00;5;0;0
373;11;04.12.2018 14:07:00;4;0;0
374;0;13.03.2018 13:17:00;0;0;1
374;4;13.03.2018 14:17:00;0;0;1
374;2;13.03.2018 14:17:00;0;0;1
374;3;13.03.2018 14:17:00;0;0;1
374;6;13.03.2018 14:18:00;0;0;1
374;1;13.03.2018 14:18:00;0;0;1
374;5;13.03.2018 14:18:00;0;0;1
374;7;13.03.2018 14:18:00;1;0;1
374;15;24.04.2018 23:59:00;2;0;1
374;8;24.04.2018 23:59:00;2;0;1
374;12;14.05.2018 09:31:00;2;0;1
374;9;14.05.2018 09:31:00;1;0;1
374;10;06.08.2018 13:06:00;3;0;1
374;11;28.06.2018 14:05:00;4;0;1
374;16;29.10.2018 08:44:00;3;0;1
375;0;13.03.2018 13:28:00;0;0;1
375;3;13.03.2018 14:28:00;0;0;1
375;4;13.03.2018 14:28:00;0;0;1
375;2;13.03.2018 14:28:00;0;0;1
375;6;13.03.2018 14:29:00;0;0;1
375;5;13.03.2018 14:29:00;0;0;1
